Row ID;Order ID;Order Date;Order Priority;Order Quantity;Sales;Discount;Ship Mode;Profit;Unit Price;Shipping Cost;Customer Name;Province;Region;Customer Segment;Product Category;Product Sub-Category;Product Name;Product Container;Product Base Margin;Ship Date
2402;17409;17/08/2010;Not Specified;31;633,56;0,09;Regular Air;-158,87;20,97;6,5;Muhammed MacIntyre;Northwest Territories;Northwest Territories;Small Business;Technology;Computer Peripherals;Microsoft Internet Keyboard;Small Box;0,78;19/08/2010
2445;17764;16/09/2009;Low;27;644,4;0,04;Regular Air;-97,28;22,84;16,87;Don Miller;Northwest Territories;Northwest Territories;Home Office;Office Supplies;Paper;Xerox 1982;Small Box;0,39;16/09/2009
2483;18080;22/06/2009;High;7;1211,98;0,1;Delivery Truck;-80,83;180,98;26,2;Sylvia Foulston;Northwest Territories;Northwest Territories;Corporate;Furniture;Chairs & Chairmats;Global Ergonomic Managers Chair;Jumbo Drum;0,59;23/06/2009
2487;18113;28/08/2012;Not Specified;27;3316,08;0,08;Delivery Truck;-514,32;130,98;30;Becky Castell;Northwest Territories;Northwest Territories;Consumer;Furniture;Chairs & Chairmats;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum;Jumbo Drum;0,78;30/08/2012
2489;18144;07/06/2011;Critical;48;207,08;0,09;Regular Air;-131,82;4,28;5,17;Dorothy Wardle;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Paper;Xerox 1971;Small Box;0,4;09/06/2011
2520;18308;09/10/2009;Not Specified;30;114,12;0,05;Regular Air;15,73;3,8;1,49;Ann Chong;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Binders and Binder Accessories;Durable Pressboard Binders;Small Box;0,38;11/10/2009
2615;18887;05/12/2010;Not Specified;9;173,417;0;Regular Air;18,23;20,99;0,99;Clay Rozendal;Northwest Territories;Northwest Territories;Corporate;Technology;Telephones and Communication;Accessory21;Wrap Bag;0,37;07/12/2010
2624;19010;07/06/2009;Low;18;23792,93;0;Regular Air;10951,31;1270,99;19,99;Grant Carroll;Northwest Territories;Northwest Territories;Small Business;Office Supplies;Binders and Binder Accessories;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;Small Box;0,35;09/06/2009
2637;19078;27/07/2009;Critical;21;256,12;0,03;Regular Air;-18,19;11,97;4,98;Brendan Dodson;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Appliances;Staples 6 Outlet Surge;Small Box;0,58;28/07/2009
2643;19138;05/09/2011;Low;30;387;0,01;Express Air;-31,45;12,28;6,13;Carlos Daly;Northwest Territories;Northwest Territories;Home Office;Office Supplies;Storage & Organization;Recycled Eldon Regeneration Jumbo File;Small Box;0,57;10/09/2011
2726;19655;11/01/2009;High;31;1143,45;0,06;Regular Air;304,42;39,24;1,99;Alan Barnes;Northwest Territories;Northwest Territories;Corporate;Technology;Computer Peripherals;Verbatim DVD-R 4.7GB authoring disc;Small Pack;0,51;12/01/2009
2727;19686;15/08/2010;Medium;2;42,31;0,06;Regular Air;-53,08;17,98;8,51;Alan Barnes;Northwest Territories;Northwest Territories;Corporate;Technology;Office Machines;Canon P1-DHIII Palm Printing Calculator;Medium Box;0,4;15/08/2010
2768;20007;05/08/2009;Not Specified;49;82,61;0,08;Regular Air;-46,25;1,68;1,57;Nicole Hansen;Northwest Territories;Northwest Territories;Small Business;Office Supplies;Pens & Art Supplies;Newell 323;Wrap Bag;0,59;06/08/2009
2782;20071;17/09/2011;Medium;31;789,94;0,1;Delivery Truck;-190,41;25,98;14,36;Cari Schnelling;Northwest Territories;Northwest Territories;Home Office;Furniture;Chairs & Chairmats;Global Stack Chair without Arms, Black;Jumbo Drum;0,6;19/09/2011
2796;20160;22/10/2011;Low;42;435,24;0,08;Express Air;174,89;10,31;1,79;Chad Cunningham;Northwest Territories;Northwest Territories;Small Business;Office Supplies;Paper;"Speediset Carbonless Redi-Letter© 7"" x 8 1/2""";Wrap Bag;0,38;24/10/2011
2811;20263;14/11/2009;Medium;8;473,7;0,05;Regular Air;72,51;59,78;10,29;Bryan Mills;Northwest Territories;Northwest Territories;Small Business;Office Supplies;Binders and Binder Accessories;GBC Recycled Regency Composition Covers;Small Box;0,39;15/11/2009
2935;21285;03/07/2010;Medium;32;54,78;0,02;Regular Air;-30,54;1,68;1,57;Adrian Hane;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Pens & Art Supplies;Newell 323;Wrap Bag;0,59;04/07/2010
2956;21383;30/01/2009;Low;31;16066,85;0,07;Regular Air;7416,43;574,74;24,49;Rick Reed;Northwest Territories;Northwest Territories;Consumer;Technology;Office Machines;Polycom ViaVideo? Desktop Video Communications Unit;Large Box;0,37;04/02/2009
2999;21607;15/03/2012;Not Specified;17;618,9;0,09;Regular Air;54,92;36,55;13,89;Heather Kirkland;Northwest Territories;Northwest Territories;Home Office;Office Supplies;Pens & Art Supplies;Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set;Wrap Bag;0,41;17/03/2012
3006;21636;10/08/2009;Low;35;1665,0395;0,02;Regular Air;366,51;55,99;3,3;Fred Wasserman;Northwest Territories;Northwest Territories;Home Office;Technology;Telephones and Communication;Accessory24;Small Pack;0,59;10/08/2009
3052;21889;01/04/2010;Low;21;1049,79;0,08;Regular Air;135,79;51,75;19,99;Becky Castell;Northwest Territories;Northwest Territories;Consumer;Furniture;Office Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";Small Box;0,55;08/04/2010
3089;22151;31/07/2010;High;49;465,83;0,1;Regular Air;-79,72;9,65;6,22;Beth Thompson;Northwest Territories;Northwest Territories;Corporate;Furniture;Office Furnishings;Eldon Expressions? Desk Accessory, Wood Pencil Holder, Oak;Small Box;0,55;31/07/2010
3110;22342;29/05/2009;Low;13;241,706;0;Regular Air;-92,96;20,99;3,3;Claudia Miner;Northwest Territories;Northwest Territories;Small Business;Technology;Telephones and Communication;Accessory39;Small Pack;0,81;05/06/2009
3135;22469;11/10/2010;High;44;275,91;0,1;Regular Air;-162,37;7,99;5,03;Jack Lebron;Northwest Territories;Northwest Territories;Corporate;Technology;Telephones and Communication;Bell Sonecor JB700 Caller ID;Medium Box;0,6;13/10/2010
3138;22501;18/05/2010;High;2;30,83;0,04;Express Air;7,27;7,64;1,39;Alan Barnes;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes";Small Box;0,36;19/05/2010
3140;22532;08/02/2011;Critical;13;121,66;0,03;Regular Air;-11,80;8,85;5,6;Carlos Soltero;Northwest Territories;Northwest Territories;Consumer;Office Supplies;Binders and Binder Accessories;GBC Standard Plastic Binding Systems Combs;Small Box;0,36;08/02/2011
3244;23264;07/12/2010;Critical;16;108,42;0,02;Regular Air;-50,82;6,48;6,81;Clay Rozendal;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Paper;Xerox 1930;Small Box;0,36;09/12/2010
3284;23488;06/01/2009;Critical;30;26133,39;0,04;Delivery Truck;-11053,60;880,98;44,55;Julia West;Northwest Territories;Northwest Territories;Home Office;Furniture;Bookcases;Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish;Jumbo Box;0,62;07/01/2009
3300;23584;12/03/2012;Critical;14;2671,21;0,06;Delivery Truck;636,18;200,97;15,59;Alan Barnes;Northwest Territories;Northwest Territories;Corporate;Technology;Office Machines;Hewlett-Packard Deskjet 6122 Color Inkjet Printer;Jumbo Drum;0,36;14/03/2012
3355;24007;26/08/2010;Low;26;531,66;0,08;Regular Air;135,65;20,89;1,99;Joy Bell;Northwest Territories;Northwest Territories;Home Office;Technology;Computer Peripherals;IBM 80 Minute CD-R Spindle, 50/Pack;Small Pack;0,48;02/09/2010
3359;24038;20/06/2011;High;38;103,07;0,1;Regular Air;-0,95;2,78;1,34;Jack Lebron;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Pens & Art Supplies;Prang Drawing Pencil Set;Wrap Bag;0,45;22/06/2011
3371;24097;04/08/2010;High;1;17,19;0;Regular Air;-35,34;14,48;1,99;Anthony Johnson;Northwest Territories;Northwest Territories;Small Business;Technology;Computer Peripherals;TDK 4.7GB DVD+RW;Small Pack;0,49;04/08/2010
3380;24128;23/11/2010;High;13;270,63;0,1;Regular Air;7,07;21,98;8,32;Eugene Barchas;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Paper;Standard Line? ?While You Were Out? Hardbound Telephone Message Book;Wrap Bag;0,39;25/11/2010
3406;24294;02/08/2009;Not Specified;24;4865,72;0,03;Delivery Truck;1951,30;200,97;15,59;Thomas Seio;Northwest Territories;Northwest Territories;Home Office;Technology;Office Machines;Hewlett-Packard Deskjet 6122 Color Inkjet Printer;Jumbo Drum;0,36;03/08/2009
3418;24387;10/08/2011;Critical;23;1003,31;0,01;Regular Air;51,90;40,97;14,45;Bryan Mills;Northwest Territories;Northwest Territories;Small Business;Furniture;Office Furnishings;Dana Halogen Swing-Arm Architect Lamp;Large Box;0,57;11/08/2011
3434;24515;06/05/2010;Critical;41;3051,27;0,1;Delivery Truck;121,48;80,97;33,6;Eugene Barchas;Northwest Territories;Northwest Territories;Home Office;Technology;Office Machines;Lexmark Z25 Color Inkjet Printer;Jumbo Drum;0,37;08/05/2010
3478;24743;28/06/2012;Low;47;9633,59;0,06;Delivery Truck;176,67;216,6;64,2;Sylvia Foulston;Northwest Territories;Northwest Territories;Corporate;Furniture;Chairs & Chairmats;Hon Multipurpose Stacking Arm Chairs;Jumbo Drum;0,59;05/07/2012
3493;24871;23/03/2011;Medium;6;143,78;0,04;Regular Air;75,30;22,72;8,99;Carl Ludwig;Northwest Territories;Northwest Territories;Corporate;Furniture;Office Furnishings;"Executive Impressions 14"" Two-Color Numerals Wall Clock";Small Pack;0,44;24/03/2011
3552;25318;19/11/2011;Critical;22;440,92;0,05;Express Air;-65,18;19,98;10,49;Julia West;Northwest Territories;Northwest Territories;Small Business;Furniture;Office Furnishings;12-1/2 Diameter Round Wall Clock;Small Box;0,49;21/11/2011
3560;25377;26/11/2012;Low;3;4343,51;0,09;Delivery Truck;-3755,03;1500,97;29,7;Don Jones;Northwest Territories;Northwest Territories;Corporate;Technology;Office Machines;Epson DFX5000+ Dot Matrix Printer;Jumbo Drum;0,57;03/12/2012
3591;25634;29/07/2010;Not Specified;29;593,32;0,03;Regular Air;28,99;20,95;4;Mike Pelletier;Northwest Territories;Northwest Territories;Corporate;Technology;Computer Peripherals;Fellowes Basic 104-Key Keyboard, Platinum;Small Box;0,6;01/08/2010
3602;25733;12/05/2012;Low;24;557,23;0,09;Regular Air;-42,99;24,92;12,98;Eugene Barchas;Northwest Territories;Northwest Territories;Home Office;Office Supplies;Binders and Binder Accessories;GBC Standard Therm-A-Bind Covers;Small Box;0,39;17/05/2012
3604;25767;03/03/2012;High;7;261,88;0,08;Regular Air;-59,20;39,48;1,99;Ann Chong;Northwest Territories;Northwest Territories;Corporate;Technology;Computer Peripherals;80 Minute CD-R Spindle, 100/Pack - Staples;Small Pack;0,54;03/03/2012
3641;26023;20/08/2010;High;49;120,77;0,03;Regular Air;19,86;2,47;1,02;Charles McCrossin;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Rubber Bands;Staples Paper Clips;Wrap Bag;0,38;21/08/2010
3643;26051;27/06/2010;Not Specified;22;795,74;0;Delivery Truck;-127,39;33,94;19,19;Annie Cyprus;Northwest Territories;Northwest Territories;Home Office;Furniture;Chairs & Chairmats;Metal Folding Chairs, Beige, 4/Carton;Jumbo Drum;0,58;29/06/2010
3649;26116;29/10/2012;Critical;36;697,41;0,04;Regular Air;81,71;18,97;9,03;Carlos Soltero;Northwest Territories;Northwest Territories;Small Business;Office Supplies;Paper;Computer Printout Paper with Letter-Trim Perforations;Small Box;0,37;30/10/2012
3658;26182;16/01/2010;Not Specified;30;4684,9;0,01;Delivery Truck;-549,27;150,98;66,27;Doug Bickford;Northwest Territories;Northwest Territories;Corporate;Furniture;Bookcases;Bush Mission Pointe Library;Jumbo Box;0,65;19/01/2010
3666;26272;29/06/2012;Low;6;905,94;0,04;Express Air;-4,19;140,81;24,49;Carlos Daly;Northwest Territories;Northwest Territories;Home Office;Furniture;Chairs & Chairmats;Hon Olson Stacker Stools;Large Box;0,57;08/07/2012
3688;26370;08/08/2011;Not Specified;12;270,23;0,08;Regular Air;52,02;22,84;5,47;Fred Wasserman;Northwest Territories;Northwest Territories;Home Office;Office Supplies;Paper;Xerox 1929;Small Box;0,39;10/08/2011
3711;26499;21/02/2010;Medium;11;32,4;0,05;Regular Air;8,78;2,88;0,5;Sylvia Foulston;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Labels;Avery 507;Small Box;0,39;22/02/2010
3716;26531;20/06/2011;Medium;26;4688,9485;0;Regular Air;1215,44;205,99;5,26;Michelle Lonsdale;Northwest Territories;Northwest Territories;Corporate;Technology;Telephones and Communication;i470;Small Box;0,56;22/06/2011
3719;26567;04/09/2009;Critical;8;50,7;0,08;Regular Air;-44,07;5,4;7,78;Sylvia Foulston;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Binders and Binder Accessories;3M Organizer Strips;Small Box;0,37;04/09/2009
3760;26854;21/06/2009;Not Specified;1;34,11;0,02;Regular Air;-12,95;25,38;8,99;Charlotte Melton;Northwest Territories;Northwest Territories;Home Office;Furniture;Office Furnishings;"Executive Impressions 13"" Chairman Wall Clock";Small Pack;0,5;22/06/2009
3805;27109;08/02/2012;Critical;48;538,22;0,01;Regular Air;-154,66;10,97;6,5;Barry French;Northwest Territories;Northwest Territories;Consumer;Technology;Computer Peripherals;Micro Innovations 104 Keyboard;Small Box;0,64;10/02/2012
3806;27111;11/03/2009;High;11;1064,23;0,06;Regular Air;-127,56;99,99;19,99;Heather Kirkland;Northwest Territories;Northwest Territories;Home Office;Technology;Computer Peripherals;US Robotics 56K V.92 External Faxmodem;Small Box;0,52;14/03/2009
3821;27264;04/06/2011;Low;3;74,05;0,02;Regular Air;44,54;19,99;11,17;Henry Goldwyn;Northwest Territories;Northwest Territories;Small Business;Furniture;Office Furnishings;Telescoping Adjustable Floor Lamp;Large Box;0,6;06/06/2011
3841;27392;02/03/2012;Low;37;5753,85;0;Regular Air;2509,52;150,98;13,99;Frank Price;Northwest Territories;Northwest Territories;Corporate;Technology;Office Machines;Canon MP41DH Printing Calculator;Medium Box;0,38;11/03/2012
3860;27553;12/08/2011;Medium;48;18235,47;0,03;Delivery Truck;1166,93;370,98;99;Jim Radford;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Storage & Organization;Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish;Jumbo Drum;0,65;14/08/2011
3863;27555;01/09/2009;Critical;32;209,42;0,1;Regular Air;65,41;6,74;1,72;Ralph Knight;Northwest Territories;Northwest Territories;Consumer;Office Supplies;Paper;Memo Book, 100 Message Capacity, 5 3/8? x 11?;Wrap Bag;0,35;03/09/2009
3873;27680;26/01/2010;Critical;32;324,4;0,1;Regular Air;-46,98;10,89;4,5;Delfina Latchford;Northwest Territories;Northwest Territories;Small Business;Office Supplies;Appliances;Belkin 6 Outlet Metallic Surge Strip;Small Box;0,59;27/01/2010
3891;27778;02/09/2011;Critical;1;232,67;0,02;Regular Air;-105,14;223,98;15,01;Roy Skaria;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Binders and Binder Accessories;GBC DocuBind TL200 Manual Binding Machine;Small Box;0,38;04/09/2011
3914;27909;07/02/2012;Critical;1;62,26;0,09;Regular Air;-23,24;54,96;10,75;Monica Federle;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Paper;Xerox 1940;Small Box;0,36;09/02/2012
3929;28003;19/03/2011;Critical;31;157,79;0,09;Regular Air;-95,92;4,98;6,07;Charles McCrossin;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Paper;Xerox 1897;Small Box;0,36;21/03/2011
3936;28035;08/05/2011;Not Specified;19;376,21;0,03;Regular Air;89,56;18,99;5,23;Don Miller;Northwest Territories;Northwest Territories;Home Office;Office Supplies;Binders and Binder Accessories;Poly Designer Cover & Back;Small Box;0,37;10/05/2011
3947;28135;25/09/2009;Critical;37;1601,24;0,08;Regular Air;520,69;46,89;5,1;Jeremy Lonsdale;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Appliances;Bionaire Personal Warm Mist Humidifier/Vaporizer;Medium Box;0,46;27/09/2009
3952;28165;09/07/2012;Not Specified;2;24,96;0,05;Regular Air;-12,80;10,91;2,99;Grant Carroll;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Binders and Binder Accessories;Heavy-Duty E-Z-D© Binders;Small Box;0,38;11/07/2012
3963;28289;14/01/2010;High;31;166,76;0,01;Regular Air;-46,03;4,98;4,75;Carl Ludwig;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Paper;Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright);Small Box;0,36;15/01/2010
3992;28486;26/08/2009;High;2;811,13;0,08;Regular Air;-517,47;415,88;11,37;Carlos Daly;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Storage & Organization;Deluxe Rollaway Locking File with Drawer;Small Box;0,57;27/08/2009
4017;28675;08/10/2009;Critical;15;822,8425;0,1;Regular Air;4,39;65,99;5,92;Ralph Knight;Northwest Territories;Northwest Territories;Consumer;Technology;Telephones and Communication;252;Small Box;0,55;09/10/2009
4050;28870;10/11/2011;High;35;3310,9455;0,05;Regular Air;822,40;115,99;2,5;Cindy Schnelling;Northwest Territories;Northwest Territories;Corporate;Technology;Telephones and Communication;6160;Small Box;0,57;13/11/2011
4051;28871;15/04/2012;High;10;55,02;0,08;Regular Air;-56,12;5,02;5,14;Claudia Miner;Northwest Territories;Northwest Territories;Small Business;Technology;Computer Peripherals;Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack;Small Pack;0,79;15/04/2012
4075;29030;02/01/2012;Medium;10;192,58;0,05;Regular Air;24,60;19,84;4,1;Roy Skaria;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Pens & Art Supplies;Prismacolor Color Pencil Set;Wrap Bag;0,44;03/01/2012
4082;29095;08/03/2011;Not Specified;40;291,67;0,01;Regular Air;54,46;6,75;2,99;Delfina Latchford;Northwest Territories;Northwest Territories;Small Business;Office Supplies;Binders and Binder Accessories;Wilson Jones DublLock© D-Ring Binders;Small Box;0,35;09/03/2011
4118;29287;02/07/2009;High;50;281,39;0,1;Regular Air;-106,40;5,74;5,01;Edward Hooks;Northwest Territories;Northwest Territories;Consumer;Office Supplies;Binders and Binder Accessories;Binder Posts;Small Box;0,39;04/07/2009
4164;29510;15/04/2011;Critical;22;6123,94;0,01;Delivery Truck;1292,44;260,98;41,91;Don Miller;Northwest Territories;Northwest Territories;Home Office;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;Jumbo Box;0,59;17/04/2011
4193;29795;25/11/2011;High;49;19325,2;0,05;Regular Air;8793,54;387,99;19,99;Grant Carroll;Northwest Territories;Northwest Territories;Small Business;Office Supplies;Binders and Binder Accessories;Fellowes PB300 Plastic Comb Binding Machine;Small Box;0,38;26/11/2011
4202;29861;25/04/2012;Critical;11;35,17;0,03;Regular Air;5,58;3,08;0,99;Brad Eason;Northwest Territories;Northwest Territories;Small Business;Office Supplies;Labels;Avery 481;Small Box;0,37;26/04/2012
4305;30658;26/03/2011;Medium;35;17387,65;0,08;Regular Air;6907,61;499,99;24,49;Charles McCrossin;Northwest Territories;Northwest Territories;Corporate;Technology;Copiers and Fax;Sharp AL-1530CS Digital Copier;Large Box;0,36;27/03/2011
4346;30947;14/07/2010;Low;17;691,59;0,03;Regular Air;261,24;41,94;2,99;Charles McCrossin;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Binders and Binder Accessories;"Avery Trapezoid Extra Heavy Duty 4"" Binders";Small Box;0,35;18/07/2010
4362;31077;23/10/2010;Not Specified;36;1955,0765;0,06;Regular Air;470,83;65,99;3,9;Bryan Mills;Northwest Territories;Northwest Territories;Small Business;Technology;Telephones and Communication;StarTAC Series;Small Box;0,55;25/10/2010
4369;31111;24/08/2009;Not Specified;27;217,93;0,03;Regular Air;-29,02;7,64;5,83;Monica Federle;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Paper;"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4";Wrap Bag;0,36;26/08/2009
4372;31169;09/06/2011;Low;6;254,76;0,06;Regular Air;109,88;40,97;14,45;Michelle Lonsdale;Northwest Territories;Northwest Territories;Home Office;Furniture;Office Furnishings;Dana Halogen Swing-Arm Architect Lamp;Large Box;0,57;13/06/2011
4390;31270;23/11/2012;Medium;21;6806,66;0;Delivery Truck;801,72;299,05;87,01;Michelle Lonsdale;Northwest Territories;Northwest Territories;Corporate;Furniture;Chairs & Chairmats;Global Comet? Stacking Armless Chair;Jumbo Drum;0,57;24/11/2012
4401;31364;01/05/2009;Not Specified;2;789,01;0,07;Regular Air;-539,59;415,88;11,37;Beth Thompson;Northwest Territories;Northwest Territories;Corporate;Office Supplies;Storage & Organization;Deluxe Rollaway Locking File with Drawer;Small Box;0,57;01/05/2009
4404;31393;11/05/2012;Critical;4;97,57;0,04;Regular Air;-27,31;19,94;14,87;Cindy Schnelling;Northwest Territories;Northwest Territories;Corporate;Furniture;Office Furnishings;Luxo Economy Swing Arm Lamp;Large Box;0,57;12/05/2012
